Gene,Value
ATP1B3,199.32865999999999
ATP1B4,6.8830849999999995
ATP2A1,81.003675
ATP2A2,150.5715925
ATP2A3,140.690952
ATP2B1,352.62306000000007
ATP2B2,19.16781333333333
ATP2B3,29.6380375
ATP2B4,213.14102666666668
ATP2C1,58.4816375
ATP2C2,15.601736666666667
ATP4A,805.4301
ATP4B,7.770693333333333
ATP5A1,796.878975
ATP5B,785.21124
ATP5C1,766.9970025
ATP5D,199.09338
ATP5E,3302.307485
ATP5F1,790.9989449999999
ATP5G1,100.05006
ATP5G2,335.785155
ATP5G3,503.6695966666667
ATP5H,547.205145
ATP5I,792.80251
ATP5J,656.21989
ATP5J2,7.30926
ATP5J2-PTCD1,70.11387
ATP5L,1699.0416525
ATP5O,531.45187
ATP5S,73.75902571428571
ATP5SL,71.56510333333334
ATP6AP1,348.32034
ATP6AP1L,40.334405000000004
ATP6AP2,716.95599
ATP6V0A1,80.48411
ATP6V0A2,37.114323999999996
ATP6V0A4,42.32361
ATP6V0B,1272.95723
ATP6V0C,1937.8027849999999
ATP6V0D1,1073.30395
ATP6V0D2,46.27818666666667
ATP6V0E1,854.0609242857142
ATP6V0E2,100.72785
ATP6V0E2-AS1,7.79529
ATP6V1A,924.809805
ATP6V1B1,21.15488
ATP6V1B2,1661.97963
ATP6V1C1,124.1265075
ATP6V1C2,2.3823
ATP6V1D,180.339655
ATP6V1E1,659.46158
ATP6V1E2,44.331630000000004
ATP6V1F,592.34394
ATP6V1G1,925.32975
ATP6V1G2,16.88417
ATP6V1G3,39.44601
ATP6V1H,43.25269333333333
ATP7A,95.36880500000001
ATP7B,33.57098
ATP8A1,89.84938
ATP8A2,17.65886666666667
ATP8B1,490.9489
ATP8B2,191.05899
ATP8B3,25.931079999999998
ATP8B4,19.93041
ATP8B5P,5.7118
ATP9A,31.944185
ATP9B,25.75394
ATPAF1,59.090489999999996
ATPAF2,26.439239999999998
ATPIF1,562.70655
ATR,66.43216333333332
ATRAID,447.30628
ATRIP,116.77381666666666
ATRN,17.68803
ATRNL1,84.48387666666666
ATRX,202.66543
ATXN1,75.414668
ATXN10,320.60359
ATXN2,116.12285
ATXN2L,18.25745
ATXN3,110.44551285714286
ATXN3L,3.64273
ATXN7,589.8231433333333
ATXN7L1,34.348212499999995
ATXN7L2,15.31765
ATXN7L3,200.04059
ATXN7L3B,247.1807
AUH,99.36624
AUNIP,15.406935
AUP1,260.11264
AURKA,18.434783333333332
AURKAIP1,268.60472200000004
AURKB,9.62673
AURKC,148.18916
AUTS2,99.03847333333333
AVEN,28.91379
AVIL,294.5325066666667
AVL9,67.79324666666666
AVP,18.50258
AVPI1,41.25003
AVPR1A,13.239938
AVPR1B,44.18723
AVPR2,41.757875
AWAT1,36.81794
AXDND1,27.88763
AXIN1,67.78513
AXIN2,25.74966
AXL,16.676045
AZGP1,23.78655
AZI2,90.79433
AZIN1,482.78204500000004
AZIN2,61.026635000000006
AZU1,12.10006
B2M,8048.587973333332
B3GALNT1,8.298883333333334
B3GALNT2,23.5268025
B3GALT1,13.8562
B3GALT2,10.38914
B3GALT4,105.96652
B3GALT5,1.6713733333333334
B3GALT6,45.53176333333334
B3GALTL,36.208745
B3GAT1,9.82644
B3GAT2,2.768815
B3GAT3,39.831175
B3GNT1,53.51477
B3GNT2,103.12854333333333
B3GNT3,19.19748
B3GNT4,59.35557
B3GNT5,52.93346333333333
B3GNT6,160.817755
B3GNT7,16.86421
B3GNT8,143.44258
B3GNT9,28.71328
B3GNTL1,89.992105
B4GALNT1,290.53963999999996
B4GALNT2,14.12918
B4GALNT3,30.83512
B4GALNT4,27.935085
B4GALT1,108.98821166666666
B4GALT2,68.09766
B4GALT3,120.36637999999999
B4GALT4,51.004145
B4GALT5,266.162825
B4GALT6,33.5953175
B4GALT7,36.117515
B9D1,41.41563333333333
B9D2,103.75382
BAALC,16.178505
BAALCOS,16.652765000000002
BAAT,38.36082
BABAM1,559.8501
BACE1,94.42004
BACE2,18.703513333333333
BACH1,213.5161933333333
BACH2,212.58500500000002
BAD,40.71608333333334
BAG1,2166.59534
BAG2,14.948926666666665
BAG3,185.65095
BAG4,84.38532666666667
BAG5,115.63041333333332
BAG6,901.2952475
BAHCC1,17.451486666666668
BAHD1,50.97233
BAI1,144.11975
BAI2,77.76626
BAI3,2.80139
BAIAP2,245.18726999999998
BAIAP2-AS1,91.007326
BAIAP2L1,10.309106666666667
BAIAP2L2,18.001555
BAIAP3,41.483785
BAK1,66.38684
BAMBI,28.19091
BANF1,457.37123
BANF2,65.62191
BANK1,598.0641533333334
BANP,323.1546466666667
BAP1,109.494745
BARD1,27.389886666666666
BARHL1,21.54092
BARX1,17.52005
BARX2,5.53822
BASP1,2071.98946
BATF,95.51077
BATF2,14.96221
BATF3,13.59361
BAX,36.7773
BAZ1A,921.67959
BAZ1B,21.312575
BAZ2A,124.959055
BAZ2B,352.89149
BBC3,227.95307
BBOX1,0.57154
BBS1,42.55645333333333
BBS10,63.18739
BBS12,14.85577
BBS2,88.06663
BBS4,23.71918
BBS5,4.09216
BBS7,5.2431350000000005
BBS9,29.44654
BBX,267.29487
BCAM,32.833245
BCAN,51.35111
BCAP29,107.34240166666666
BCAP31,667.39698
BCAR1,62.193425000000005
BCAR3,94.55071
BCAS1,19.67368
BCAS2,259.79061
BCAS3,24.09017
BCAS4,32.250074
BCAT1,26.061817499999997
BCAT2,205.04365
BCCIP,65.75138
BCDIN3D,47.79293
BCHE,37.34266
BCKDHA,76.90105
BCKDHB,11.757635
BCKDK,185.57494
BCL10,243.77769666666666
BCL11A,197.6859075
BCL11B,492.60021
BCL2,337.1337775
BCL2A1,1363.16634
BCL2L1,543.050365
BCL2L10,64.137945
BCL2L11,225.71309142857143
BCL2L12,28.33691
BCL2L13,110.33233800000001
BCL2L14,43.063426666666665
BCL2L15,21.640573333333332
BCL2L2,208.8846133333333
BCL3,358.848385
BCL6,1075.5179833333334
BCL6B,42.603595
BCL7A,127.755115
BCL7B,88.83086
BCL7C,58.50978
BCL9,74.92278
BCL9L,236.17118
BCLAF1,244.5888666666667
BCMO1,25.02911
BCO2,11.07878
BCOR,75.0257225
BCORL1,56.65327
BCORP1,170.12633
BCR,87.31796333333334
BCS1L,60.74048
BDH1,690.049665
BDH2,41.470345
BDKRB1,12.1059
BDKRB2,15.95923
BDNF,9.11586
BDP1,88.27439666666668
BEAN1,39.42158
BECN1,342.14533
BEGAIN,9.21458
BEND2,174.33291
BEND3,37.36234
BEND4,30.521655000000003
BEND5,46.0898
BEND6,5.77409
BEND7,10.82887
BEST1,87.43471333333333
BEST2,6.63121
BEST3,13.00964
BEST4,7.07903
BET1,122.23966
BET1L,96.915115
BEX1,5.1155
BEX2,98.88602
BEX4,69.03782
BEX5,178.03965
BFAR,183.46701
BFSP1,3.99946
BFSP2,88.45322
BGLAP,36.16177
BGN,29.64256
BHLHB9,26.31516
BHLHE22,90.28982500000001
BHLHE23,8.43932
BHLHE40,232.28213
BHLHE41,41.454910000000005
BHMT,19.2232
BHMT2,19.452716666666667
BICC1,5.41128
BICD1,14.641866666666667
BICD2,240.4615125
BID,422.8149633333333
BIK,18.91112
BIN1,446.899068
BIN2,1929.82383
BIN3,131.866415
BIN3-IT1,20.20294
BIRC2,1232.09594
BIRC3,262.570515
BIRC5,84.17823000000001
BIRC6,284.85369000000003
BIRC7,47.68487
BIVM,18.948473999999997
BLCAP,439.40858
BLID,10.11248
BLK,48.60227
BLM,49.34371
BLMH,34.28161
BLNK,249.53381
BLOC1S1,374.6747
BLOC1S2,920.05708
BLOC1S3,46.050765
BLOC1S4,246.1027
BLOC1S6,476.65767999999997
BLVRA,113.70526199999999
BLVRB,3645.78714
BLZF1,41.8157125
BMF,30.12854
BMP1,76.23709714285714
BMP10,0.01909
BMP15,126.78292
BMP2,6.224564999999999
BMP2K,136.64604166666666
BMP3,24.95323
BMP4,6.08154
BMP5,5.23401
BMP6,24.39388
BMP7,89.5061575
BMP8A,94.57617
BMP8B,16.576493333333335
BMPER,2.76635
BMPR1A,27.307104000000002
BMPR1B,18.22117666666667
BMPR2,22.994970000000002
BMS1,86.04259
BMS1P20,57.9577775
BMS1P5,33.199945
BMX,28.61423
BNC1,7.15888
BNC2,42.65213833333333
BNIP1,39.414080000000006
BNIP2,401.560795
BNIP3,64.398235
BNIP3L,4095.56726
BNIPL,4.30217
BOC,254.29370000000003
BOD1,80.20598
BOD1L1,411.25627000000003
BOD1L2,16.07349
BOK,29.88743
BOLA1,32.62234
BOLA2,165.76480750000002
BOLA3,175.99886
BOLL,16.09464
BOP1,40.564225
BORA,46.80566
BPESC1,8.10957
BPGM,610.78308
BPHL,93.66801
BPI,25.861163333333334
BPIFA1,12.12977
BPIFA2,15.48047
BPIFA3,23.39008
BPIFA4P,26.66245
BPIFB1,0.00895
BPIFB2,35.5383
BPIFB4,12.78403
BPIFB6,3.3093
BPIFB9P,12.60412
BPIFC,140.85166
BPNT1,8.032743333333332
BPTF,203.43764000000002
BRAF,85.0284075
BRAP,121.34717
BRAT1,66.59809
BRCA1,60.144335000000005
BRCA2,19.30893
BRCC3,52.27503
BRD1,188.8353833333333
BRD2,629.9188166666667
BRD3,232.50778333333332
BRD4,343.0575342857143
BRD7,167.1423775
BRD7P3,6.183915000000001
BRD8,129.48519666666667
BRD9,58.40804
BRDT,10.03603
BRE,99.52830333333334
BREA2,23.61336
BRF1,21.998247499999998
BRF2,58.07173
BRI3,421.21673000000004
BRI3BP,205.4476
BRICD5,383.87677
BRINP1,9.584045000000001
BRINP2,6.79171
BRINP3,3.00327
BRIP1,12.595089999999999
BRIX1,51.34413
BRK1,630.8625000000001
BRMS1,228.1157
BRMS1L,20.295195
BROX,187.70829666666668
BRPF1,125.084
BRPF3,36.441676666666666
BRS3,1.374015
BRSK1,219.57304
BRSK2,18.0155
BRWD1,32.69085875
BRWD3,38.43662666666666
BSCL2,429.17697
BSDC1,140.03195666666667
BSG,881.56033
BSN,37.88465
BSND,46.13954999999999
BSPRY,60.557739999999995
BST1,347.12952
BST2,203.82997
BTAF1,455.71487
BTBD1,340.65245
BTBD10,239.40398
BTBD11,40.589999999999996
BTBD16,0.00237
BTBD2,261.37343
BTBD3,15.28994
BTBD6,248.79813
BTBD7,73.588302
BTBD8,7.5968
BTBD9,52.4495025
BTC,3.3272049999999997
BTD,52.945315
BTF3,2732.6010475
BTF3L4,130.201838
BTF3P11,95.56956
BTF3P13,115.19243
BTG1,2322.6198633333333
BTG2,519.6976000000001
BTG3,39.9387275
BTG4,20.100324999999998
BTK,206.08428
BTLA,199.51146
BTN1A1,3.10689
BTN2A1,227.7372475
BTN2A2,61.3116
BTN2A3P,77.67611
BTN3A1,378.876985
BTN3A2,593.3843433333333
BTN3A3,190.39402
BTNL2,2.15104
BTNL3,130.32516
BTNL8,104.63266
BTNL9,64.277164
BTRC,32.744468
BUB1,4.047994000000001
BUB1B,1.42715
BUB3,249.45043666666666
BUD13,160.51479
BUD31,155.66352999999998
BVES,19.838585
BYSL,21.56659
BZRAP1,26.01069
BZW1,697.2109849999999
BZW2,213.96629
C10orf10,48.83073
C10orf107,3.14859
C10orf11,24.6118
C10orf113,6.78596
C10orf12,44.91521
C10orf126,83.50885
C10orf2,9.66223
C10orf25,1.6887
C10orf32,117.8902
C10orf35,28.30931
C10orf53,25.121634999999998
C10orf54,1074.460795
C10orf55,2.77335
C10orf62,8.80654
C10orf67,31.202446666666663
C10orf71,38.8944
C10orf76,31.868396666666666
C10orf82,19.45589
C10orf85,51.21327
C10orf88,36.433615
C10orf90,56.59526333333333
C10orf91,4.06228
C10orf95,98.77103
C10orf99,13.111405000000001
C11orf1,42.63501
C11orf16,15.86872
C11orf21,175.217455
C11orf24,52.135925
C11orf30,36.042725
C11orf31,465.41137333333336
C11orf40,0.00199
C11orf42,17.62777
C11orf44,11.4873
C11orf45,11.7687
C11orf49,100.46632500000001
C11orf52,5.09761
C11orf53,110.46894
C11orf54,305.61225333333334
C11orf57,32.55923833333333
C11orf58,363.281224
C11orf63,11.68232
C11orf65,0.00289
C11orf68,148.18196
C11orf70,4.318865
C11orf71,30.24366
C11orf72,138.68746
C11orf73,167.17458
C11orf74,32.24087
C11orf80,31.19316
C11orf83,54.98389
C11orf84,8.20924
C11orf85,97.35878
C11orf86,32.34879
C11orf87,3.0797033333333332
C11orf88,95.11635
C11orf95,21.131410000000002
C11orf96,10.75907
C12orf10,155.18643
C12orf29,80.47873
C12orf4,49.775995
C12orf40,29.848465
C12orf42,7.33096
C12orf43,36.59416
C12orf45,65.88279
C12orf49,76.31317
C12orf5,88.19479
C12orf50,0.00111
C12orf54,15.419033333333331
C12orf55,13.94362
C12orf56,8.97517
C12orf57,662.13586
C12orf60,13.09386
C12orf61,21.41635
C12orf65,51.288399999999996
C12orf66,33.49738333333333
C12orf74,2.11647
C12orf75,217.41212
C12orf76,49.00942666666666
C14orf1,29.946820000000002
C14orf105,57.27448666666666
C14orf119,377.25024
C14orf132,12.23852
C14orf142,62.10652
C14orf159,204.775825
C14orf166,1269.31561
C14orf169,105.47652
C14orf178,53.45589
C14orf180,8.189494999999999
C14orf182,20.055095
C14orf183,18.86305
C14orf2,1130.992665
C14orf23,14.44933
C14orf28,38.62393
C14orf37,67.4109
C14orf39,3.96321
C14orf79,17.35411
C14orf80,43.27568
C14orf93,14.70831
C15orf26,15.57125
C15orf27,139.20372
C15orf32,55.19968
C15orf37,131.82351
C15orf39,212.56394666666665
C15orf40,51.371775
C15orf41,63.293749999999996
C15orf43,0.00177
C15orf48,4.2094
C15orf52,13.09854
C15orf54,54.77534
C15orf56,29.2631
C15orf57,79.85275666666666
C15orf59,11.068165
C15orf61,189.14866
C15orf62,54.14062
C16orf13,73.134805
C16orf3,15.48542
C16orf45,150.07944
C16orf46,124.268345
C16orf52,86.81849333333334
C16orf54,2170.09301
C16orf58,30.518756666666665
C16orf59,15.80159
C16orf62,55.571555000000004
C16orf70,64.801055
C16orf71,121.55426
C16orf72,452.93603666666667
C16orf74,6.71928
C16orf78,12.00018
C16orf80,178.30786
C16orf82,129.51311
C16orf86,74.85499
C16orf87,23.99287
C16orf89,16.26116
C16orf91,22.00601
C16orf92,25.64602
C16orf93,22.51014
C16orf95,14.52823
C17orf104,41.012554
C17orf105,3.96357
C17orf47,351.19095
C17orf49,1504.4522650000001
C17orf50,42.31397
C17orf51,40.7197175
C17orf53,40.23158
C17orf58,16.03357
C17orf59,193.87905
C17orf62,679.68928
C17orf64,12.09577
C17orf70,29.463673333333332
C17orf74,0.79372
C17orf75,23.71678
C17orf77,3.38542
C17orf78,5.24656
C17orf80,34.91426666666666
C17orf82,121.04412
C17orf85,52.80372200000001
C17orf96,135.26198
C17orf97,4.35998
C17orf99,11.79787
C18orf12,13.99193
C18orf21,90.22615
C18orf25,86.9720775
C18orf32,4074.4834450000003
C18orf54,14.139768
C18orf8,104.15876666666668
C19orf10,85.63680500000001
C19orf12,99.64858333333335
C19orf18,25.58998
C19orf24,148.58343
C19orf25,53.23288
C19orf26,9.0501425
C19orf33,22.02312
C19orf40,26.67234
C19orf43,455.12843499999997
C19orf44,23.306105
C19orf45,43.07278
C19orf47,26.683384999999998
C19orf48,11.99402
C19orf52,170.83371
C19orf53,400.38875
C19orf54,99.18505
C19orf57,14.49619
C19orf60,73.598715
C19orf66,219.43809666666667
C19orf68,41.80565
C19orf70,104.96004
C19orf73,10.30148
C19orf80,8.31009
C1D,594.5449
C1GALT1,145.97943333333333
C1GALT1C1,145.43946499999998
C1QA,5.45384
C1QB,17.24412
C1QBP,212.06246499999997
C1QC,110.09329
C1QL1,89.34348
C1QTNF1,17.258225
C1QTNF2,17.19152
C1QTNF3,14.813045
C1QTNF4,34.45538
C1QTNF5,47.366505
C1QTNF6,20.15593
C1QTNF7,25.72162
C1QTNF9,9.95972
C1QTNF9B-AS1,9.74715
C1R,32.20939
C1RL,106.20785500000001
C1RL-AS1,125.573795
C1S,23.562035
C1orf100,6.42079
C1orf101,0.0073349999999999995
C1orf105,26.84571
C1orf106,15.14517
C1orf109,105.57775
C1orf110,0.00448
C1orf111,7.72388
C1orf112,9.23925
C1orf115,8.343725000000001
C1orf116,12.388096666666668
C1orf122,152.00633
C1orf123,84.10766
C1orf127,13.53057
C1orf131,155.45643
C1orf145,9.682685000000001
C1orf158,17.18873
C1orf159,20.27401
C1orf162,537.69668
C1orf167,344.24257
C1orf168,15.804509999999999
C1orf174,127.655075
C1orf177,16.0383
C1orf180,7.4466
C1orf186,28.95481
C1orf192,8.13073
C1orf194,17.63112
C1orf198,88.02779
C1orf200,203.43378
C1orf21,58.44794
C1orf210,3.27995
C1orf213,316.37742
C1orf216,48.73459
C1orf220,7.88258
C1orf228,40.25443
C1orf27,68.15795
C1orf35,48.20228
C1orf43,538.9116
C1orf50,98.78739999999999
C1orf52,218.95781000000002
C1orf53,5.513885
C1orf54,68.47097
C1orf56,110.20952666666666
C1orf61,40.49576
C1orf64,20.69604
C1orf68,60.949284999999996
C1orf74,25.370150000000002
C1orf85,33.49154333333333
C1orf86,31.375703333333334
C1orf87,15.8634
C1orf94,29.67621
C1orf95,24.86194
C2,44.52978
C20orf141,21.37707
C20orf144,14.02252
C20orf166,62.13247
C20orf166-AS1,124.72333499999999
C20orf173,61.98086
C20orf181,22.96343
C20orf187,25.03039
C20orf194,36.977194999999995
C20orf195,16.7212
C20orf196,49.3685
C20orf197,15.84672
C20orf203,43.12215
C20orf24,1540.5493866666666
C20orf26,16.860076666666668
C20orf27,113.211995
C20orf62,21.350986666666667
C20orf78,200.43097
C20orf85,230.67204
C20orf96,25.52194
C21orf119,23.27436
C21orf128,11.97452
C21orf2,75.683105
C21orf33,103.32293
C21orf49,101.643365
C21orf58,31.442915
C21orf59,51.369785
C21orf62,41.03439
C21orf67,84.92164333333334
C21orf88,81.711805
C21orf90,19.362245
C21orf91,274.2175
C22orf15,25.58531
C22orf23,14.17412
C22orf24,105.97117
C22orf29,32.86744
C22orf31,27.51023
C22orf34,55.403995
C22orf39,104.809095
C22orf42,11.280280000000001
C22orf46,9.44171
C2CD2,30.30057
C2CD2L,52.481854999999996
C2CD3,41.43958
C2CD4A,0.6486
C2CD4B,16.508865
C2CD4C,29.50922
C2CD5,639.56878
C2orf15,3.30684
C2orf16,26.50112
C2orf27A,75.22699
C2orf40,12.32735
C2orf42,81.10865
C2orf43,33.79782333333333
C2orf44,56.71936
C2orf47,121.20137
C2orf49,39.32378333333333
C2orf50,0.00136
C2orf54,16.10522
C2orf57,83.70436
C2orf61,3.40036
C2orf68,221.82223
C2orf69,203.39898499999998
C2orf70,274.08726
C2orf71,3.39155
C2orf73,3.50607
C2orf76,84.89343
C2orf80,1.25934
C2orf81,32.44924
C2orf82,4.860975
C2orf83,8.29051
C2orf88,472.18910500000004
C3,91.47871
C3AR1,166.89709
C3P1,64.62021
C3orf14,13.380775
C3orf17,166.93845000000002
C3orf18,41.19062
C3orf20,1.66866
C3orf22,3.35182
C3orf27,0.75565
C3orf30,12.02161
C3orf33,1.60742
C3orf35,4.3241
C3orf36,20.78726
C3orf38,78.37940499999999
C3orf43,23.14418
C3orf49,12.56567
C3orf52,13.46534
C3orf55,21.82302
C3orf56,40.98848
C3orf58,72.06192333333334
C3orf62,150.12234666666666
C3orf65,12.147745
C3orf67,0.13412
C3orf70,7.008875
C3orf79,5.15949
C3orf80,0.00292
C4BPA,88.26512
C4BPB,0.00235
C4orf17,18.77025
C4orf19,7.804315000000001
C4orf22,3.80295
C4orf26,2.33596
C4orf27,76.295855
C4orf29,56.937286666666665
C4orf3,1013.28731
C4orf32,45.873245000000004
C4orf33,11.067286666666668
C4orf36,3.44775
C4orf45,21.58108
C4orf46,909.7819433333334
C4orf6,9.29598
C5,17.32398
C5AR1,2437.21114
C5AR2,42.55147
C5orf15,195.34607499999998
C5orf17,16.52226
C5orf22,108.06106666666666
C5orf24,57.484116666666665
C5orf27,46.3733
C5orf28,47.113863333333335
C5orf30,46.32673
C5orf34,12.34283
C5orf42,5.279725
C5orf45,36.21875
C5orf46,14.33816
C5orf47,12.94689
C5orf51,86.77566999999999
C5orf55,70.88615
C5orf56,139.203955
C5orf63,14.032357500000002
C5orf64,44.77821
C5orf66,79.14615
C6,6.93155
C6orf1,120.98082
C6orf10,6.89327
C6orf106,52.88617
C6orf118,10.074295
C6orf120,183.075255
C6orf123,13.413955000000001
C6orf132,18.371995
C6orf136,50.799955
C6orf141,31.50414
C6orf15,45.69446
C6orf163,30.517905
C6orf165,21.46071
C6orf195,136.89835
C6orf201,122.82159
C6orf203,70.12494
C6orf211,203.6274
C6orf223,75.585255
C6orf226,66.22361
C6orf25,24.54027
C6orf47,140.50191
C6orf48,761.18779
C6orf52,71.73198666666667
C6orf57,19.35337
C6orf58,4.945925
C6orf62,634.3674733333334
C6orf89,76.39569
C6orf99,10.43679
C7,56.806095
C7orf13,27.324255
C7orf25,85.008185
C7orf26,70.92244666666666
C7orf31,29.97622
C7orf33,15.92308
C7orf34,52.192969999999995
C7orf43,206.51362
C7orf49,127.683235
C7orf50,35.06336666666667
C7orf55,62.443130000000004
C7orf55-LUC7L2,202.02987499999998
C7orf57,8.44209
C7orf60,194.20633
C7orf61,15.60145
C7orf62,8.22152
C7orf63,938.569545
C7orf69,49.16083
C8A,0.01421
C8B,62.28863
C8G,0.00484
C8orf12,29.77291
C8orf17,19.86109
C8orf22,12.40424
C8orf31,49.49722
C8orf33,27.14033
C8orf34,8.48293
C8orf37,39.62938
C8orf4,0.00066
C8orf44,15.16337
C8orf46,13.068719999999999
C8orf48,12.86589
C8orf49,65.6763
C8orf58,21.55614
C8orf59,227.71101
C8orf74,131.45039500000001
C8orf82,19.22088
C9,3.60723
C9orf114,42.1931
C9orf116,7.942325
C9orf117,61.385686666666665
C9orf131,18.4755
C9orf135,10.290245
C9orf142,22.76099
C9orf152,26.5607
C9orf156,62.61228333333333
C9orf16,174.7446425
C9orf163,60.78087
C9orf172,30.7066
C9orf173,162.23597
C9orf24,968.18635
C9orf3,38.413375
C9orf37,30.94666
C9orf38,17.07208
C9orf40,98.31924500000001
C9orf41,30.230345
C9orf43,67.11795
C9orf47,17.920540000000003
C9orf50,39.52016
C9orf53,28.35196
C9orf57,18.2088
C9orf62,16.9781
C9orf64,205.731065
C9orf66,12.487325
C9orf72,140.59119333333334
C9orf78,800.67087
C9orf84,9.848690000000001
C9orf85,159.93524333333332
C9orf89,136.514735
C9orf9,70.70362
C9orf91,54.65525
CA1,656.2065799999999
CA10,5.315435
CA11,242.17849
CA12,43.58178285714286
CA13,24.9591
CA14,97.37799
CA2,1071.59293
CA3,3.80816
CA4,70.875755
CA5A,32.19445
CA5B,17.52922333333333
CA5BP1,44.591405
CA6,8.411850000000001
CA7,8.50648
CA8,5.235603333333334
CA9,42.66152
CAAP1,74.264725
CAB39,746.8198749999999
CAB39L,21.21332333333333
CABIN1,173.41547
CABLES1,38.42636666666667
CABLES2,59.70355
CABP1,46.02238
CABP2,55.32063
CABP4,94.60685333333333
CABP5,243.99084
CABP7,33.17266
CABS1,3.09953
CABYR,12.122349999999999
CACFD1,334.966705
CACHD1,4.9703
CACNA1A,11.580442
CACNA1B,16.218365
CACNA1C,25.96257
CACNA1D,21.7640125
CACNA1E,21.13636
CACNA1F,75.9279
CACNA1G,18.179472
CACNA1H,29.267055
CACNA1I,20.795356666666667
CACNA1S,22.49867
CACNA2D1,32.271425
CACNA2D2,24.77613
CACNA2D3,39.92022
CACNA2D4,34.277795
CACNB1,38.62569666666666
CACNB2,23.53267166666667
CACNB3,12.723215
CACNB4,17.04643
CACNG1,16.93842
CACNG2,33.38381
CACNG3,18.17418
CACNG4,408.76772
CACNG5,141.581995
CACNG6,108.11573
CACNG7,17.79606
CACNG8,56.85760666666666
CACTIN,55.059960000000004
CACUL1,104.957304
CACYBP,273.84457
CAD,174.89406000000002
CADM1,34.391942
CADM2,8.75062
CADM3,20.1302225
CADM4,7.111598000000001
CADPS,7.505858333333333
CADPS2,22.78422
CAGE1,27.13979
CALB1,8.939215
CALB2,49.93583
CALCA,13.196835
CALCB,1654.35076
CALCOCO1,396.19749
CALCOCO2,164.3364675
CALCR,10.07958
CALCRL,54.63938999999999
CALD1,23.41116727272727
CALHM1,237.84271
CALHM2,108.16849
CALHM3,20.65888
CALM1,1195.0170636363637
CALML3,45.99683
CALML4,172.256796
CALML5,48.49141
CALML6,119.26384
CALN1,45.35580000000001
CALR,232.9779133333333
CALR3,25.63748
CALU,187.93797
CALY,19.08537
CAMK1,33.9644
CAMK1D,441.17517
CAMK1G,52.433215000000004
CAMK2A,89.846955
CAMK2B,68.35031599999999
CAMK2D,110.237158
CAMK2G,126.3885075
CAMK2N1,12.185553333333331
CAMK2N2,78.862135
CAMK4,104.23124666666666
CAMKK1,122.51423500000001
CAMKK2,256.618545
CAMKMT,5.359505
CAMKV,13.58627
CAMLG,562.48625
CAMP,169.4275
CAMSAP1,29.19661285714286
CAMSAP2,24.49645
CAMSAP3,7.85862
CAMTA1,200.33386833333336
CAMTA2,242.39283
CAND1,106.67859571428572
CAND2,9.007725
CANT1,294.60281333333336
CANX,268.022422
CAP1,3240.856205
CAP2,94.20092
CAPG,309.69024
CAPN1,188.392305
CAPN10,16.8034
CAPN11,4.02523
CAPN12,88.087
CAPN13,9.873970000000002
CAPN15,47.860555
CAPN2,684.7339900000001
CAPN3,19.76476
CAPN5,33.772415
CAPN6,11.711956666666667
CAPN7,85.056995
CAPN9,11.749185
CAPNS1,734.77471
CAPNS2,20.48518
CAPRIN1,195.99506374999999
CAPRIN2,73.28198499999999
CAPS,60.45944250000001
CAPS2,8.00159
CAPSL,22.55556
CAPZA1,1624.536775
CAPZA2,704.9160733333333
CAPZA3,2.51331
CAPZB,587.100085
CARD10,6.367606666666667
CARD11,73.059705
CARD14,23.509739999999997
CARD16,1116.8468766666667
CARD18,8.84556
CARD6,188.18365
CARD8,304.4642625
CARD9,45.43981
CARF,19.89006
CARHSP1,100.25017
CARKD,32.72786
CARM1,320.64701
CARNS1,34.69297
CARS,325.171045
CARS2,58.748630000000006
CARTPT,57.09684
CASC1,1.86653
CASC10,27.52517
CASC2,5.921172
CASC3,472.05426
CASC4,355.2608433333333
CASC5,6.2110125
CASD1,40.357926666666664
CASK,22.939228000000004
CASKIN1,23.300046666666663
CASKIN2,16.454475
CASP1,958.1807660000001
CASP10,39.523745
CASP12,26.23564
CASP14,24.80284
CASP2,132.17941857142858
CASP3,224.95713
CASP4,476.981945
CASP5,93.72322
CASP6,241.94172
CASP7,89.26466
CASP8,474.19041
CASP8AP2,56.110020000000006
CASP9,48.35939333333334
CASQ1,71.5742
CASQ2,28.38844
CASR,25.779348
CASS4,55.372555
CAST,395.51852399999996
CASZ1,32.667413999999994
CAT,994.1526466666666
CATSPER1,29.9213
CATSPER2,26.198400000000003
CATSPER3,50.29719
CATSPERB,10.41125
CATSPERD,7.60231
CATSPERG,33.08398666666667
CATX-1,6.56642
CAV1,11.13607
CAV2,10.925139999999999
CAV3,36.28298
CBFA2T2,65.37019000000001
CBFA2T3,119.60868
CBFB,280.32644999999997
CBL,371.10796799999997
CBLB,111.32515000000001
CBLC,30.189325
CBLL1,135.85761
CBLN1,10.13456
CBLN2,7.9313
CBLN3,17.84425
CBLN4,0.00553
CBR1,30.2866
CBR3,13.15737
CBR4,123.39313666666668
CBS,32.07354333333333
CBWD1,203.16254666666669
CBX1,472.04253
CBX2,161.71993000000003
CBX3,409.652215
CBX4,372.883565
CBX5,77.39031666666666
CBX6,212.52917000000002
CBX7,318.90098
CBX8,11.3133
CBY1,22.62177
CC2D1A,29.44405
CC2D1B,56.972155
CC2D2A,8.825904999999999
CC2D2B,13.16199
CCAR1,263.71499666666665
CCAR2,32.90374666666667
